line;field;message
5272;punkte;must be 1-5
5273;kunden_id;not an integer
5273;punkte;must be 1-5
5274;kunden_id;not an integer
5275;kunden_id;not an integer
5275;punkte;must be 1-5
5276;kunden_id;not an integer
5277;kunden_id;not an integer
5278;kunden_id;not an integer
5279;kunden_id;not an integer
5280;kunden_id;not an integer
5280;punkte;must be 1-5
5281;kunden_id;not an integer
5281;punkte;must be 1-5
5282;kunden_id;not an integer
5282;punkte;must be 1-5
5283;kunden_id;not an integer
5284;kunden_id;not an integer
5284;punkte;must be 1-5
5285;kunden_id;not an integer
5286;kunden_id;not an integer
5287;kunden_id;not an integer
5288;kunden_id;not an integer
5289;kunden_id;not an integer
5289;punkte;must be 1-5
5290;kunden_id;not an integer
5290;punkte;must be 1-5
5291;kunden_id;not an integer
5291;punkte;must be 1-5
5292;kunden_id;not an integer
5293;kunden_id;not an integer
5293;punkte;must be 1-5
5294;kunden_id;not an integer
5294;punkte;must be 1-5
5295;kunden_id;not an integer
5296;kunden_id;not an integer
5296;punkte;must be 1-5
5297;kunden_id;not an integer
5297;punkte;must be 1-5
5298;kunden_id;not an integer
5298;punkte;must be 1-5
5299;kunden_id;not an integer
5299;punkte;must be 1-5
5300;kunden_id;not an integer
5300;punkte;must be 1-5
5301;kunden_id;not an integer
5302;kunden_id;not an integer
5302;punkte;must be 1-5
5303;kunden_id;not an integer
5304;kunden_id;not an integer
5305;kunden_id;not an integer
5306;kunden_id;not an integer
5307;kunden_id;not an integer
5308;kunden_id;not an integer
5309;kunden_id;not an integer
5309;punkte;must be 1-5
5310;kunden_id;not an integer
5311;kunden_id;not an integer
5311;punkte;must be 1-5
5312;kunden_id;not an integer
5312;punkte;must be 1-5
5313;kunden_id;not an integer
5313;punkte;must be 1-5
5314;kunden_id;not an integer
5315;kunden_id;not an integer
5316;kunden_id;not an integer
5316;punkte;must be 1-5
5317;kunden_id;not an integer
5317;punkte;must be 1-5
5318;kunden_id;not an integer
5318;punkte;must be 1-5
5319;kunden_id;not an integer
5319;punkte;must be 1-5
5320;kunden_id;not an integer
5321;kunden_id;not an integer
5322;kunden_id;not an integer
5322;punkte;must be 1-5
5323;kunden_id;not an integer
5323;punkte;must be 1-5
5324;kunden_id;not an integer
5325;kunden_id;not an integer
5325;punkte;must be 1-5
5326;kunden_id;not an integer
5326;punkte;must be 1-5
5327;kunden_id;not an integer
5327;punkte;must be 1-5
5328;kunden_id;not an integer
5329;kunden_id;not an integer
5330;kunden_id;not an integer
5330;punkte;must be 1-5
5331;kunden_id;not an integer
5331;punkte;must be 1-5
5332;kunden_id;not an integer
5333;kunden_id;not an integer
5333;punkte;must be 1-5
5334;kunden_id;not an integer
5335;kunden_id;not an integer
5336;kunden_id;not an integer
5336;punkte;must be 1-5
5337;kunden_id;not an integer
5338;kunden_id;not an integer
5339;kunden_id;not an integer
5340;kunden_id;not an integer
5341;kunden_id;not an integer
5342;kunden_id;not an integer
5342;punkte;must be 1-5
5343;kunden_id;not an integer
5344;kunden_id;not an integer
5344;punkte;must be 1-5
5345;kunden_id;not an integer
5345;punkte;must be 1-5
5346;kunden_id;not an integer
5347;kunden_id;not an integer
5347;punkte;must be 1-5
5348;kunden_id;not an integer
5349;kunden_id;not an integer
5349;punkte;must be 1-5
5350;kunden_id;not an integer
5350;punkte;must be 1-5
5351;kunden_id;not an integer
5352;kunden_id;not an integer
5352;punkte;must be 1-5
5353;kunden_id;not an integer
5353;punkte;must be 1-5
5354;kunden_id;not an integer
5354;punkte;must be 1-5
5355;kunden_id;not an integer
5356;kunden_id;not an integer
5357;kunden_id;not an integer
5357;punkte;must be 1-5
5358;kunden_id;not an integer
5359;kunden_id;not an integer
5360;kunden_id;not an integer
5360;punkte;must be 1-5
5361;kunden_id;not an integer
5361;punkte;must be 1-5
5362;kunden_id;not an integer
5362;punkte;must be 1-5
5363;kunden_id;not an integer
5363;punkte;must be 1-5
5364;kunden_id;not an integer
5364;punkte;must be 1-5
5365;kunden_id;not an integer
5365;punkte;must be 1-5
5366;kunden_id;not an integer
5367;kunden_id;not an integer
5368;kunden_id;not an integer
5369;kunden_id;not an integer
5370;kunden_id;not an integer
5371;kunden_id;not an integer
5371;punkte;must be 1-5
5372;kunden_id;not an integer
5372;punkte;must be 1-5
5373;kunden_id;not an integer
5373;punkte;must be 1-5
5374;kunden_id;not an integer
5374;punkte;must be 1-5
5375;kunden_id;not an integer
5375;punkte;must be 1-5
5376;kunden_id;not an integer
5376;punkte;must be 1-5
5377;kunden_id;not an integer
5377;punkte;must be 1-5
5378;kunden_id;not an integer
5379;kunden_id;not an integer
5379;punkte;must be 1-5
5380;kunden_id;not an integer
5381;kunden_id;not an integer
5381;punkte;must be 1-5
5382;kunden_id;not an integer
5383;kunden_id;not an integer
5383;punkte;must be 1-5
5384;kunden_id;not an integer
5384;punkte;must be 1-5
5385;kunden_id;not an integer
5385;punkte;must be 1-5
5386;kunden_id;not an integer
5387;kunden_id;not an integer
5387;punkte;must be 1-5
5388;kunden_id;not an integer
5389;kunden_id;not an integer
5390;kunden_id;not an integer
5390;punkte;must be 1-5
5391;kunden_id;not an integer
5391;punkte;must be 1-5
5392;kunden_id;not an integer
5392;punkte;must be 1-5
5393;kunden_id;not an integer
5393;punkte;must be 1-5
5394;kunden_id;not an integer
5395;kunden_id;not an integer
5395;punkte;must be 1-5
5396;kunden_id;not an integer
5397;kunden_id;not an integer
5398;kunden_id;not an integer
5399;kunden_id;not an integer
5399;punkte;must be 1-5
5400;kunden_id;not an integer
5400;punkte;must be 1-5
5401;kunden_id;not an integer
5401;punkte;must be 1-5
5402;kunden_id;not an integer
5403;kunden_id;not an integer
5404;kunden_id;not an integer
5404;punkte;must be 1-5
5405;kunden_id;not an integer
5405;punkte;must be 1-5
5406;kunden_id;not an integer
5406;punkte;must be 1-5
5407;kunden_id;not an integer
5408;kunden_id;not an integer
5408;punkte;must be 1-5
5409;kunden_id;not an integer
5409;punkte;must be 1-5
5410;kunden_id;not an integer
5411;kunden_id;not an integer
5411;punkte;must be 1-5
5412;kunden_id;not an integer
5412;punkte;must be 1-5
5413;kunden_id;not an integer
5413;punkte;must be 1-5
5414;kunden_id;not an integer
5415;kunden_id;not an integer
5416;kunden_id;not an integer
5416;punkte;must be 1-5
5417;kunden_id;not an integer
5417;punkte;must be 1-5
5418;kunden_id;not an integer
5418;punkte;must be 1-5
5419;kunden_id;not an integer
5419;punkte;must be 1-5
5420;kunden_id;not an integer
5420;punkte;must be 1-5
5421;kunden_id;not an integer
5421;punkte;must be 1-5
5422;kunden_id;not an integer
5422;punkte;must be 1-5
5423;kunden_id;not an integer
5423;punkte;must be 1-5
5424;kunden_id;not an integer
5424;punkte;must be 1-5
5425;kunden_id;not an integer
5425;punkte;must be 1-5
5426;kunden_id;not an integer
5426;punkte;must be 1-5
5427;kunden_id;not an integer
5428;kunden_id;not an integer
5428;punkte;must be 1-5
5429;kunden_id;not an integer
5429;punkte;must be 1-5
5430;kunden_id;not an integer
5430;punkte;must be 1-5
5431;kunden_id;not an integer
5431;punkte;must be 1-5
5432;kunden_id;not an integer
5432;punkte;must be 1-5
5433;kunden_id;not an integer
5434;kunden_id;not an integer
5434;punkte;must be 1-5
5435;kunden_id;not an integer
5436;kunden_id;not an integer
5437;kunden_id;not an integer
5438;kunden_id;not an integer
5438;punkte;must be 1-5
5439;kunden_id;not an integer
5440;kunden_id;not an integer
5440;punkte;must be 1-5
5441;kunden_id;not an integer
5441;punkte;must be 1-5
5442;kunden_id;not an integer
5442;punkte;must be 1-5
5443;kunden_id;not an integer
5443;punkte;must be 1-5
5444;kunden_id;not an integer
5445;kunden_id;not an integer
5445;punkte;must be 1-5
5446;kunden_id;not an integer
5447;kunden_id;not an integer
5448;kunden_id;not an integer
5448;punkte;must be 1-5
5449;kunden_id;not an integer
5449;punkte;must be 1-5
5450;kunden_id;not an integer
5450;punkte;must be 1-5
5451;kunden_id;not an integer
5452;kunden_id;not an integer
5452;punkte;must be 1-5
5453;kunden_id;not an integer
5454;kunden_id;not an integer
5454;punkte;must be 1-5
5455;kunden_id;not an integer
5455;punkte;must be 1-5
5456;kunden_id;not an integer
5457;kunden_id;not an integer
5458;kunden_id;not an integer
5458;punkte;must be 1-5
5459;kunden_id;not an integer
5459;punkte;must be 1-5
5460;kunden_id;not an integer
5460;punkte;must be 1-5
5461;kunden_id;not an integer
5461;punkte;must be 1-5
5462;kunden_id;not an integer
5462;punkte;must be 1-5
5463;kunden_id;not an integer
5463;punkte;must be 1-5
5464;kunden_id;not an integer
5464;punkte;must be 1-5
5465;kunden_id;not an integer
5466;kunden_id;not an integer
5467;kunden_id;not an integer
5467;punkte;must be 1-5
5468;kunden_id;not an integer
5468;punkte;must be 1-5
5469;kunden_id;not an integer
5470;kunden_id;not an integer
5470;punkte;must be 1-5
5471;kunden_id;not an integer
5471;punkte;must be 1-5
5472;kunden_id;not an integer
5472;punkte;must be 1-5
5473;kunden_id;not an integer
5473;punkte;must be 1-5
5474;kunden_id;not an integer
5475;kunden_id;not an integer
5475;punkte;must be 1-5
5476;kunden_id;not an integer
5477;kunden_id;not an integer
5477;punkte;must be 1-5
5478;kunden_id;not an integer
5478;punkte;must be 1-5
5479;kunden_id;not an integer
5480;kunden_id;not an integer
5480;punkte;must be 1-5
5481;kunden_id;not an integer
5481;punkte;must be 1-5
5482;kunden_id;not an integer
5482;punkte;must be 1-5
5483;kunden_id;not an integer
5483;punkte;must be 1-5
5484;kunden_id;not an integer
5484;punkte;must be 1-5
5485;kunden_id;not an integer
5486;kunden_id;not an integer
5486;punkte;must be 1-5
5487;kunden_id;not an integer
5487;punkte;must be 1-5
5488;kunden_id;not an integer
5489;kunden_id;not an integer
5489;punkte;must be 1-5
5490;kunden_id;not an integer
5490;punkte;must be 1-5
5491;kunden_id;not an integer
5491;punkte;must be 1-5
5492;kunden_id;not an integer
5493;kunden_id;not an integer
5494;kunden_id;not an integer
5494;punkte;must be 1-5
5495;kunden_id;not an integer
5495;punkte;must be 1-5
5496;kunden_id;not an integer
5496;punkte;must be 1-5
5497;kunden_id;not an integer
5498;kunden_id;not an integer
5499;kunden_id;not an integer
5500;kunden_id;not an integer
5501;kunden_id;not an integer
5501;punkte;must be 1-5
5502;kunden_id;not an integer
5502;punkte;must be 1-5
5503;kunden_id;not an integer
5503;punkte;must be 1-5
5504;kunden_id;not an integer
5504;punkte;must be 1-5
5505;kunden_id;not an integer
5506;kunden_id;not an integer
5507;kunden_id;not an integer
5507;punkte;must be 1-5
5508;kunden_id;not an integer
5508;punkte;must be 1-5
5509;kunden_id;not an integer
5509;punkte;must be 1-5
5510;kunden_id;not an integer
5511;kunden_id;not an integer
5512;kunden_id;not an integer
5512;punkte;must be 1-5
5513;kunden_id;not an integer
5513;punkte;must be 1-5
5514;kunden_id;not an integer
5514;punkte;must be 1-5
5515;kunden_id;not an integer
5516;kunden_id;not an integer
5517;kunden_id;not an integer
5517;punkte;must be 1-5
5518;kunden_id;not an integer
5519;kunden_id;not an integer
5520;kunden_id;not an integer
5520;punkte;must be 1-5
5521;kunden_id;not an integer
5522;kunden_id;not an integer
5523;kunden_id;not an integer
5524;kunden_id;not an integer
5524;punkte;must be 1-5
5525;kunden_id;not an integer
5525;punkte;must be 1-5
5526;kunden_id;not an integer
5526;punkte;must be 1-5
5527;kunden_id;not an integer
5528;kunden_id;not an integer
5529;kunden_id;not an integer
5530;kunden_id;not an integer
5531;kunden_id;not an integer
5532;kunden_id;not an integer
5532;punkte;must be 1-5
5533;kunden_id;not an integer
5534;kunden_id;not an integer
5534;punkte;must be 1-5
5535;kunden_id;not an integer
5536;kunden_id;not an integer
5536;punkte;must be 1-5
5537;kunden_id;not an integer
5538;kunden_id;not an integer
5539;kunden_id;not an integer
5539;punkte;must be 1-5
5540;kunden_id;not an integer
5541;kunden_id;not an integer
5542;kunden_id;not an integer
5543;kunden_id;not an integer
5544;kunden_id;not an integer
5545;kunden_id;not an integer
5546;kunden_id;not an integer
5546;punkte;must be 1-5
5547;kunden_id;not an integer
5548;kunden_id;not an integer
5549;kunden_id;not an integer
5550;kunden_id;not an integer
5550;punkte;must be 1-5
5551;kunden_id;not an integer
5551;punkte;must be 1-5
5552;kunden_id;not an integer
5553;kunden_id;not an integer
5553;punkte;must be 1-5
5554;kunden_id;not an integer
5555;kunden_id;not an integer
5556;kunden_id;not an integer
5557;kunden_id;not an integer
5557;punkte;must be 1-5
5558;kunden_id;not an integer
5558;punkte;must be 1-5
5559;kunden_id;not an integer
5559;punkte;must be 1-5
5560;kunden_id;not an integer
5560;punkte;must be 1-5
5561;kunden_id;not an integer
5561;punkte;must be 1-5
5562;kunden_id;not an integer
5563;kunden_id;not an integer
5564;kunden_id;not an integer
5564;punkte;must be 1-5
5565;kunden_id;not an integer
5565;punkte;must be 1-5
5566;kunden_id;not an integer
5567;kunden_id;not an integer
5568;kunden_id;not an integer
5569;kunden_id;not an integer
5569;punkte;must be 1-5
5570;kunden_id;not an integer
5570;punkte;must be 1-5
5571;kunden_id;not an integer
5571;punkte;must be 1-5
5572;kunden_id;not an integer
5572;punkte;must be 1-5
5573;kunden_id;not an integer
5573;punkte;must be 1-5
5574;kunden_id;not an integer
5574;punkte;must be 1-5
5575;kunden_id;not an integer
5576;kunden_id;not an integer
5577;kunden_id;not an integer
5578;kunden_id;not an integer
5579;kunden_id;not an integer
5580;kunden_id;not an integer
5581;kunden_id;not an integer
5581;punkte;must be 1-5
5582;kunden_id;not an integer
5582;punkte;must be 1-5
5583;kunden_id;not an integer
5584;kunden_id;not an integer
5584;punkte;must be 1-5
5585;kunden_id;not an integer
5585;punkte;must be 1-5
5586;kunden_id;not an integer
5586;punkte;must be 1-5
5587;kunden_id;not an integer
5587;punkte;must be 1-5
5588;kunden_id;not an integer
5588;punkte;must be 1-5
5589;kunden_id;not an integer
5589;punkte;must be 1-5
5590;kunden_id;not an integer
5591;kunden_id;not an integer
5591;punkte;must be 1-5
5592;kunden_id;not an integer
5592;punkte;must be 1-5
5593;kunden_id;not an integer
5594;kunden_id;not an integer
5595;kunden_id;not an integer
5595;punkte;must be 1-5
5596;kunden_id;not an integer
5597;kunden_id;not an integer
5598;kunden_id;not an integer
5598;punkte;must be 1-5
5599;kunden_id;not an integer
5599;punkte;must be 1-5
5600;kunden_id;not an integer
5600;punkte;must be 1-5
5601;kunden_id;not an integer
5601;punkte;must be 1-5
5602;kunden_id;not an integer
5602;punkte;must be 1-5
5603;kunden_id;not an integer
5603;punkte;must be 1-5
5604;kunden_id;not an integer
5604;punkte;must be 1-5
5605;kunden_id;not an integer
5605;punkte;must be 1-5
5606;kunden_id;not an integer
5607;kunden_id;not an integer
5608;kunden_id;not an integer
5609;kunden_id;not an integer
5610;kunden_id;not an integer
5610;punkte;must be 1-5
5611;kunden_id;not an integer
5611;punkte;must be 1-5
5612;kunden_id;not an integer
5613;kunden_id;not an integer
5613;punkte;must be 1-5
5614;kunden_id;not an integer
5614;punkte;must be 1-5
5615;kunden_id;not an integer
5616;kunden_id;not an integer
5617;kunden_id;not an integer
5617;punkte;must be 1-5
5618;kunden_id;not an integer
5619;kunden_id;not an integer
5620;kunden_id;not an integer
5620;punkte;must be 1-5
5621;kunden_id;not an integer
5621;punkte;must be 1-5
5622;kunden_id;not an integer
5622;punkte;must be 1-5
5623;kunden_id;not an integer
5623;punkte;must be 1-5
5624;kunden_id;not an integer
5624;punkte;must be 1-5
5625;kunden_id;not an integer
5625;punkte;must be 1-5
5626;kunden_id;not an integer
5626;punkte;must be 1-5
5627;kunden_id;not an integer
5628;kunden_id;not an integer
5629;kunden_id;not an integer
5630;kunden_id;not an integer
5631;kunden_id;not an integer
5631;punkte;must be 1-5
5632;kunden_id;not an integer
5633;kunden_id;not an integer
5633;punkte;must be 1-5
5634;kunden_id;not an integer
5635;kunden_id;not an integer
5635;punkte;must be 1-5
5636;kunden_id;not an integer
5637;kunden_id;not an integer
5637;punkte;must be 1-5
5638;kunden_id;not an integer
5639;kunden_id;not an integer
5639;punkte;must be 1-5
5640;kunden_id;not an integer
5641;kunden_id;not an integer
5642;kunden_id;not an integer
5643;kunden_id;not an integer
5643;punkte;must be 1-5
5644;kunden_id;not an integer
5644;punkte;must be 1-5
5645;kunden_id;not an integer
5645;punkte;must be 1-5
5646;kunden_id;not an integer
5646;punkte;must be 1-5
5647;kunden_id;not an integer
5648;kunden_id;not an integer
5649;kunden_id;not an integer
5650;kunden_id;not an integer
5651;kunden_id;not an integer
5651;punkte;must be 1-5
5652;kunden_id;not an integer
5652;punkte;must be 1-5
5653;kunden_id;not an integer
5653;punkte;must be 1-5
5654;kunden_id;not an integer
5654;punkte;must be 1-5
5655;kunden_id;not an integer
5656;kunden_id;not an integer
5657;kunden_id;not an integer
5658;kunden_id;not an integer
5658;punkte;must be 1-5
5659;kunden_id;not an integer
5659;punkte;must be 1-5
5660;kunden_id;not an integer
5660;punkte;must be 1-5
5661;kunden_id;not an integer
5661;punkte;must be 1-5
5662;kunden_id;not an integer
5663;kunden_id;not an integer
5664;kunden_id;not an integer
5665;kunden_id;not an integer
5665;punkte;must be 1-5
5666;kunden_id;not an integer
5667;kunden_id;not an integer
5668;kunden_id;not an integer
5669;kunden_id;not an integer
